9685.6,"Manchester 031C","E01005221"
5121.9,"Manchester 031D","E01005222"
5463.0,"Manchester 032A","E01005184"
13943.5,"Manchester 032B","E01005185"
10852.9,"Manchester 032C","E01005271"
7159.3,"Manchester 032F","E01034128"
9363.5,"Manchester 033A","E01005154"
5502.2,"Manchester 033B","E01005156"
4370.2,"Manchester 033C","E01005158"
5652.2,"Manchester 033D","E01005300"
5725.9,"Manchester 033E","E01005301"
6690.9,"Manchester 034A","E01005118"
8505.6,"Manchester 034B","E01005120"
5881.5,"Manchester 034C","E01005215"
4805.2,"Manchester 034D","E01005216"
6451.0,"Manchester 034E","E01005217"
7563.8,"Manchester 034F","E01005218"
8173.8,"Manchester 035A","E01005270"
4113.8,"Manchester 035B","E01005272"
11457.0,"Manchester 035C","E01005273"
7981.1,"Manchester 035D","E01005278"
3507.2,"Manchester 035E","E01005279"
5205.7,"Manchester 036A","E01005305"
10604.2,"Manchester 036B","E01005309"
12779.9,"Manchester 036C","E01005310"
8694.6,"Manchester 036D","E01005311"
16219.3,"Manchester 036E","E01005312"
2322.2,"Manchester 037A","E01005082"
8801.4,"Manchester 037B","E01005153"
3813.8,"Manchester 037C","E01005155"
1715.9,"Manchester 037D","E01005157"
6912.8,"Manchester 038A","E01005274"
11780.3,"Manchester 038B","E01005275"
7267.8,"Manchester 038C","E01005276"
5938.4,"Manchester 038D","E01005277"
8331.3,"Manchester 039A","E01005076"
4345.3,"Manchester 039C","E01005081"
5037.0,"Manchester 039D","E01005083"
5724.5,"Manchester 039E","E01033670"
7967.9,"Manchester 039F","E01033671"
6870.4,"Manchester 040A","E01005125"
9324.1,"Manchester 040B","E01005304"
4757.6,"Manchester 040C","E01005306"
6621.4,"Manchester 040D","E01005307"
5055.4,"Manchester 040E","E01005308"
6011.8,"Manchester 041A","E01005119"
6449.9,"Manchester 041B","E01005121"
5542.7,"Manchester 041C","E01005122"
7937.4,"Manchester 041D","E01005123"
7793.1,"Manchester 041E","E01005124"
3933.8,"Manchester 042A","E01005077"
4237.4,"Manchester 042B","E01005078"
3745.2,"Manchester 042C","E01005079"
2309.5,"Manchester 042D","E01005084"
4953.1,"Manchester 043A","E01005172"
1972.2,"Manchester 043B","E01005173"
7527.8,"Manchester 043C","E01005174"
6774.6,"Manchester 043D","E01005175"
6125.3,"Manchester 043E","E01005176"
7028.0,"Manchester 043F","E01005177"
5493.5,"Manchester 044A","E01005115"
6483.8,"Manchester 044B","E01005262"
3957.3,"Manchester 044C","E01005264"
5762.6,"Manchester 044D","E01005265"
6371.0,"Manchester 044E","E01005266"
6887.9,"Manchester 045A","E01005126"
4075.5,"Manchester 045B","E01005168"
1836.8,"Manchester 045C","E01005169"
2151.5,"Manchester 045D","E01005170"
3260.5,"Manchester 045E","E01005171"
1485.7,"Manchester 046A","E01005263"
1294.6,"Manchester 046B","E01005267"
2654.8,"Manchester 046C","E01005268"
2578.6,"Manchester 046D","E01005269"
4106.6,"Manchester 047A","E01005069"
5626.2,"Manchester 047B","E01005111"
6593.1,"Manchester 047C","E01005113"
3277.0,"Manchester 047D","E01005114"
4849.1,"Manchester 047E","E01005116"
5366.5,"Manchester 048A","E01005071"
6194.0,"Manchester 048B","E01005072"
3672.9,"Manchester 048C","E01005073"
2250.2,"Manchester 048D","E01005112"
2472.3,"Manchester 048E","E01005117"
5698.2,"Manchester 049A","E01005085"
7703.8,"Manchester 049B","E01005086"
6762.8,"Manchester 049C","E01005089"
7463.8,"Manchester 049D","E01005289"
2931.2,"Manchester 049E","E01005295"
7783.8,"Manchester 050A","E01005087"
5465.1,"Manchester 050B","E01005088"
5758.7,"Manchester 050C","E01005090"
8702.5,"Manchester 050D","E01005091"
3637.9,"Manchester 050E","E01005291"
5224.1,"Manchester 051A","E01005068"
2289.6,"Manchester 051B","E01005070"
3562.3,"Manchester 051C","E01005074"
1898.8,"Manchester 051D","E01005075"
4975.4,"Manchester 051E","E01005319"
5047.8,"Manchester 052A","E01005290"
4954.5,"Manchester 052B","E01005292"
4772.4,"Manchester 052C","E01005293"
3699.4,"Manchester 052D","E01005294"
1028.7,"Manchester 052E","E01005317"
5345.8,"Manchester 053A","E01005313"
5709.0,"Manchester 053B","E01005314"
4741.5,"Manchester 053C","E01005315"
238.9,"Manchester 053D","E01005316"
3207.6,"Manchester 053E","E01005318"
4207.6,"Manchester 054A","E01005130"
5685.9,"Manchester 054B","E01033651"
2281.1,"Manchester 054C","E01033658"
7172.1,"Manchester 054D","E01033664"
11227.4,"Manchester 054E","E01033667"
14827.8,"Manchester 055A","E01005128"
5927.0,"Manchester 055B","E01033653"
6442.4,"Manchester 055C","E01033654"
3565.3,"Manchester 055E","E01033661"
14781.4,"Manchester 055F","E01034129"
12891.6,"Manchester 055G","E01034130"
17133.9,"Manchester 056A","E01005143"
10979.2,"Manchester 056B","E01033655"
2161.6,"Manchester 056C","E01033665"
2770.0,"Manchester 056D","E01033676"
11248.2,"Manchester 057A","E01005212"
12967.6,"Manchester 057B","E01033656"
13889.7,"Manchester 057C","E01033662"
8373.5,"Manchester 058A","E01005142"
4978.5,"Manchester 058B","E01005147"
2864.2,"Manchester 058C","E01033674"
8957.4,"Manchester 058D","E01033675"
9352.3,"Manchester 059A","E01005213"
14870.7,"Manchester 059B","E01033660"
7341.7,"Manchester 059C","E01033672"
22422.4,"Manchester 059D","E01033673"
3932.8,"Manchester 060A","E01033677"
3876.4,"Manchester 060B","E01033681"
7205.2,"Manchester 060C","E01033682"
10688.2,"Manchester 060E","E01034131"
17925.6,"Manchester 060F","E01034132"
4279.7,"Manchester 061A","E01005129"
5373.4,"Manchester 061B","E01005132"
6988.4,"Manchester 061C","E01034133"
18996.8,"Manchester 061D","E01034134"
7448.2,"Manchester 062A","E01034135"
1850.4,"Manchester 062B","E01033688"
14687.0,"Manchester 062C","E01034136"
37681.2,"Manchester 062D","E01033684"
11524.7,"Manchester 063A","E01005234"
28431.8,"Manchester 063B","E01005233"
9135.0,"Manchester 063C","E01034137"
11080.0,"Manchester 063D","E01005238"
4596.3,"Manchester 064A","E01005200"
23797.3,"Manchester 064B","E01034138"
18389.5,"Manchester 064C","E01005199"
407.1,"Bolton 001A","E01004768"
659.7,"Bolton 001B","E01004803"
3130.1,"Bolton 001C","E01004804"
4375.6,"Bolton 001D","E01004807"
2166.6,"Bolton 001E","E01004808"
1817.3,"Bolton 002A","E01004788"
2651.5,"Bolton 002B","E01004790"
1591.1,"Bolton 002C","E01004805"
2395.8,"Bolton 002D","E01004806"
1951.4,"Bolton 002E","E01004810"
3715.7,"Bolton 003A","E01004769"
3438.8,"Bolton 003B","E01004770"
3722.1,"Bolton 003C","E01004771"
7381.7,"Bolton 003D","E01004773"
4822.3,"Bolton 003E","E01004809"
5013.1,"Bolton 004A","E01004777"
7107.9,"Bolton 004B","E01004881"
3410.5,"Bolton 004C","E01004888"
4373.9,"Bolton 004D","E01004889"
4480.9,"Bolton 004E","E01004890"
3216.9,"Bolton 005A","E01004766"
3624.9,"Bolton 005B","E01004767"
5671.3,"Bolton 005C","E01004772"
5682.5,"Bolton 005D","E01004774"
6767.2,"Bolton 005E","E01004824"
4950.2,"Bolton 006A","E01004784"
2632.7,"Bolton 006B","E01004785"
1655.6,"Bolton 006C","E01004786"
256.3,"Bolton 006D","E01004789"
3322.5,"Bolton 006E","E01004791"
2208.1,"Bolton 006F","E01004792"
5485.7,"Bolton 007A","E01004779"
781.0,"Bolton 007B","E01004781"
5760.0,"Bolton 007C","E01004882"
3646.9,"Bolton 007D","E01004883"
259.3,"Bolton 007E","E01004884"
6731.0,"Bolton 008A","E01004864"
8512.6,"Bolton 008B","E01004867"
7072.3,"Bolton 008C","E01004921"
256.9,"Bolton 008D","E01004924"
7514.2,"Bolton 008E","E01004925"
2718.1,"Bolton 009A","E01004778"
366.6,"Bolton 009B","E01004780"
2214.9,"Bolton 009C","E01004782"
957.5,"Bolton 009D","E01004783"
5651.7,"Bolton 010A","E01004802"
6447.5,"Bolton 010B","E01004926"
3399.3,"Bolton 010C","E01004927"
4788.5,"Bolton 010D","E01004929"
11489.1,"Bolton 011A","E01004820"
12181.7,"Bolton 011B","E01004825"
9235.5,"Bolton 011C","E01004826"
6118.4,"Bolton 011D","E01004865"
5301.8,"Bolton 011E","E01004866"
415.2,"Bolton 012A","E01004840"
4374.8,"Bolton 012B","E01004841"
5158.1,"Bolton 012C","E01004842"
3778.2,"Bolton 012D","E01004919"
3541.8,"Bolton 012E","E01004920"
5685.8,"Bolton 013A","E01004787"
5656.5,"Bolton 013B","E01004793"
5333.0,"Bolton 013C","E01004794"
3677.3,"Bolton 013D","E01004795"
4666.9,"Bolton 013E","E01004797"
312.6,"Bolton 014A","E01004775"
727.9,"Bolton 014B","E01004885"
5884.6,"Bolton 014C","E01004886"
1996.4,"Bolton 014D","E01004887"
11432.3,"Bolton 015A","E01004868"
8376.7,"Bolton 015B","E01004869"
6368.8,"Bolton 015C","E01004870"
9052.4,"Bolton 015D","E01004871"
7917.1,"Bolton 015E","E01004922"
5909.2,"Bolton 016B","E01004822"
6465.6,"Bolton 016C","E01004823"
2396.2,"Bolton 016D","E01004848"
1527.2,"Bolton 016E","E01033217"
1427.0,"Bolton 016F","E01033220"
7098.1,"Bolton 017A","E01004818"
4296.6,"Bolton 017B","E01004819"
7517.7,"Bolton 017C","E01004928"
3382.5,"Bolton 017D","E01004930"
4566.4,"Bolton 017E","E01004931"
2801.5,"Bolton 017F","E01004932"
13300.3,"Bolton 018A","E01004834"
2488.2,"Bolton 018B","E01004838"
4465.5,"Bolton 018C","E01004843"
3677.8,"Bolton 018D","E01004845"
9952.5,"Bolton 018E","E01004923"
3089.0,"Bolton 019A","E01004796"
2990.4,"Bolton 019B","E01004798"
4523.8,"Bolton 019C","E01004799"
5380.5,"Bolton 019D","E01004800"
3194.0,"Bolton 019E","E01004801"
1321.5,"Bolton 019F","E01004917"
3578.3,"Bolton 020A","E01004835"
2904.7,"Bolton 020B","E01004836"
1228.2,"Bolton 020C","E01004837"
1794.8,"Bolton 020D","E01004844"
1312.2,"Bolton 020E","E01004897"
12460.9,"Bolton 021A","E01004827"
6100.0,"Bolton 021B","E01004849"
12164.5,"Bolton 021C","E01004850"
7843.2,"Bolton 021D","E01004851"
15144.2,"Bolton 021E","E01004853"
4229.7,"Bolton 022A","E01004811"
2980.5,"Bolton 022B","E01004812"
9175.9,"Bolton 022C","E01004813"
7504.2,"Bolton 022D","E01004815"
2436.3,"Bolton 022E","E01004817"
14085.2,"Bolton 023A","E01004828"
7175.2,"Bolton 023B","E01004829"
10024.4,"Bolton 023C","E01004832"
12236.2,"Bolton 023D","E01004854"
7295.8,"Bolton 023E","E01004878"
4945.4,"Bolton 024A","E01004911"
2472.4,"Bolton 024B","E01004912"
4562.4,"Bolton 024C","E01004913"
2512.3,"Bolton 024D","E01004914"
2532.3,"Bolton 024E","E01004915"
3398.2,"Bolton 024F","E01004916"
5778.3,"Bolton 024G","E01004918"
11614.5,"Bolton 025A","E01004846"
9520.2,"Bolton 025B","E01004847"
8895.7,"Bolton 025C","E01004852"
3821.6,"Bolton 025D","E01004877"
